sts_chassis_t,sts_speed_mps,sts_steering
1558775616.49,5.15833330154,-11.510638237
1558775616.5,5.15833330154,-11.510638237
1558775616.51,5.15833330154,-12.3191490173
1558775616.52,5.15833330154,-12.3191490173
1558775616.53,5.16111087799,-13.1276597977
1558775616.54,5.16111087799,-13.1276597977
1558775616.55,5.16388893127,-13.957447052
1558775616.56,5.16388893127,-13.957447052
1558775616.57,5.16666650772,-14.7659578323
1558775616.58,5.16666650772,-14.7659578323
1558775616.59,5.16111087799,-15.553191185
1558775616.6,5.16111087799,-15.553191185
1558775616.61,5.16111087799,-16.3404254913
1558775616.62,5.16111087799,-16.3404254913
1558775616.63,5.16111087799,-17.10638237
1558775616.64,5.16111087799,-17.10638237
1558775616.65,5.16111087799,-17.851064682
1558775616.66,5.16111087799,-17.851064682
1558775616.67,5.16111087799,-18.5744686127
1558775616.68,5.16111087799,-18.5744686127
1558775616.69,5.1555557251,-19.2553195953
1558775616.7,5.1555557251,-19.2553195953
1558775616.71,5.15833330154,-19.936170578
1558775616.72,5.15833330154,-19.936170578
1558775616.73,5.15833330154,-20.5957450867
1558775616.74,5.15833330154,-20.5957450867
1558775616.75,5.15833330154,-21.2553195953
1558775616.76,5.15833330154,-21.2553195953
1558775616.77,5.15833330154,-21.914894104
1558775616.78,5.15833330154,-21.914894104
1558775616.79,5.16111087799,-22.5957450867
1558775616.8,5.16111087799,-22.5957450867
1558775616.81,5.16111087799,-23.2553195953
1558775616.82,5.16111087799,-23.2553195953
1558775616.83,5.16111087799,-23.957447052
1558775616.84,5.16111087799,-23.957447052
1558775616.85,5.16111087799,-24.6595745087
1558775616.86,5.16111087799,-24.6595745087
1558775616.87,5.16666650772,-25.3617019653
1558775616.88,5.16666650772,-25.3617019653
1558775616.89,5.16666650772,-26.10638237
1558775616.9,5.16666650772,-26.10638237
1558775616.91,5.16666650772,-26.851064682
1558775616.92,5.16666650772,-26.851064682
1558775616.93,5.16666650772,-27.5957450867
1558775616.94,5.16666650772,-27.5957450867
1558775616.95,5.16666650772,-28.3191490173
1558775616.96,5.16666650772,-28.3191490173
1558775616.97,5.16388893127,-29.042552948
1558775616.98,5.16388893127,-29.042552948
1558775616.99,5.16111087799,-29.7659568787
1558775617.0,5.16111087799,-29.7659568787
1558775617.01,5.15833330154,-30.4893608093
1558775617.02,5.15833330154,-30.4893608093
1558775617.03,5.15833330154,-31.1914901733
1558775617.04,5.15833330154,-31.1914901733
1558775617.05,5.15833330154,-31.851064682
1558775617.06,5.15833330154,-31.851064682
1558775617.07,5.1555557251,-32.5106391907
1558775617.08,5.1555557251,-32.5106391907
1558775617.09,5.1555557251,-33.127658844
1558775617.1,5.1555557251,-33.127658844
1558775617.11,5.15000009537,-33.744682312
1558775617.12,5.15000009537,-33.744682312
1558775617.13,5.15000009537,-34.2765960693
1558775617.14,5.15000009537,-34.2765960693
1558775617.15,5.15000009537,-34.8085098267
1558775617.16,5.15000009537,-34.8085098267
1558775617.17,5.15000009537,-35.3191490173
1558775617.18,5.15000009537,-35.3191490173
1558775617.19,5.15000009537,-35.8085098267
1558775617.2,5.15000009537,-35.8085098267
1558775617.21,5.14722204208,-36.3404273987
1558775617.22,5.14722204208,-36.3404273987
1558775617.23,5.14722204208,-36.914894104
1558775617.24,5.14722204208,-36.914894104
1558775617.25,5.15000009537,-37.5319137573
1558775617.26,5.15000009537,-37.5319137573
1558775617.27,5.14722204208,-38.1914901733
1558775617.28,5.14722204208,-38.1914901733
1558775617.29,5.14722204208,-38.8510627747
1558775617.3,5.14722204208,-38.8510627747
1558775617.31,5.14444446564,-39.5319137573
1558775617.32,5.14444446564,-39.5319137573
1558775617.33,5.14444446564,-40.2340431213
1558775617.34,5.14444446564,-40.2340431213
1558775617.35,5.14166688919,-40.9787216187
1558775617.36,5.14166688919,-40.9787216187
1558775617.37,5.14166688919,-41.7234039307
1558775617.38,5.14166688919,-41.7234039307
1558775617.39,5.14166688919,-42.4680862427
1558775617.4,5.14166688919,-42.4680862427
1558775617.41,5.14166688919,-43.170211792
1558775617.42,5.14166688919,-43.170211792
1558775617.43,5.13888883591,-43.8510627747
1558775617.44,5.13888883591,-43.8510627747
1558775617.45,5.13611125946,-44.5106391907
1558775617.46,5.13611125946,-44.5106391907
1558775617.47,5.13888883591,-45.1489372253
1558775617.48,5.13888883591,-45.1489372253
1558775617.49,5.13888883591,-45.8510627747
1558775617.5,5.13888883591,-45.8510627747
1558775617.51,5.13888883591,-46.5957450867
1558775617.52,5.13888883591,-46.5957450867
1558775617.53,5.13888883591,-47.3404273987
1558775617.54,5.13888883591,-47.3404273987
1558775617.55,5.13888883591,-48.0638313293
1558775617.56,5.13888883591,-48.0638313293
1558775617.57,5.13888883591,-48.8085098267
1558775617.58,5.13888883591,-48.8085098267
1558775617.59,5.13888883591,-49.5106391907
1558775617.6,5.13888883591,-49.5106391907
1558775617.61,5.13611125946,-50.21276474
1558775617.62,5.13611125946,-50.21276474
1558775617.63,5.13611125946,-50.8936157227
1558775617.64,5.13611125946,-50.8936157227
1558775617.65,5.13333320618,-51.5957450867
1558775617.66,5.13333320618,-51.5957450867
1558775617.67,5.13333320618,-52.297870636
1558775617.68,5.13333320618,-52.297870636
1558775617.69,5.12222242355,-53.0
1558775617.7,5.12222242355,-53.0
1558775617.71,5.12222242355,-53.6808509827
1558775617.72,5.12222242355,-53.6808509827
1558775617.73,5.11944437027,-54.3404273987
1558775617.74,5.11944437027,-54.3404273987
1558775617.75,5.11388874054,-55.0
1558775617.76,5.11388874054,-55.0
1558775617.77,5.11111116409,-55.5957450867
1558775617.78,5.11111116409,-55.5957450867
1558775617.79,5.11111116409,-56.21276474
1558775617.8,5.11111116409,-56.21276474
1558775617.81,5.10277795792,-56.8085098267
1558775617.82,5.10277795792,-56.8085098267
1558775617.83,5.10833311081,-57.3829803467
1558775617.84,5.10833311081,-57.3829803467
1558775617.85,5.10833311081,-57.9361686707
1558775617.86,5.10833311081,-57.9361686707
1558775617.87,5.11388874054,-58.4468078613
1558775617.88,5.11388874054,-58.4468078613
1558775617.89,5.11666679382,-58.914894104
1558775617.9,5.11666679382,-58.914894104
1558775617.91,5.11666679382,-59.3404273987
1558775617.92,5.11666679382,-59.3404273987
1558775617.93,5.11666679382,-59.744682312
1558775617.94,5.11666679382,-59.744682312
1558775617.95,5.11666679382,-60.085105896
1558775617.96,5.11666679382,-60.085105896
1558775617.97,5.11666679382,-60.3404273987
1558775617.98,5.11666679382,-60.3404273987
1558775617.99,5.12222242355,-60.5531921387
1558775618.0,5.12222242355,-60.5531921387
1558775618.01,5.11944437027,-60.6808509827
1558775618.02,5.11944437027,-60.6808509827
1558775618.03,5.11944437027,-60.7659568787
1558775618.04,5.11944437027,-60.7659568787
1558775618.05,5.11944437027,-60.7659568787
1558775618.06,5.11944437027,-60.7659568787
1558775618.07,5.11666679382,-60.7659568787
1558775618.08,5.11666679382,-60.7659568787
1558775618.09,5.11666679382,-60.7234039307
1558775618.1,5.11666679382,-60.7234039307
1558775618.11,5.11388874054,-60.6595726013
1558775618.12,5.11388874054,-60.6595726013
1558775618.13,5.11388874054,-60.5957450867
1558775618.14,5.11388874054,-60.5957450867
1558775618.15,5.11111116409,-60.5319137573
1558775618.16,5.11111116409,-60.5319137573
1558775618.17,5.11111116409,-60.4680862427
1558775618.18,5.11111116409,-60.4680862427
1558775618.19,5.10277795792,-60.4042549133
1558775618.2,5.10277795792,-60.4042549133
1558775618.21,5.09722232819,-60.3404273987
1558775618.22,5.09722232819,-60.3404273987
1558775618.23,5.09722232819,-60.2765960693
1558775618.24,5.09722232819,-60.2765960693
1558775618.25,5.09722232819,-60.21276474
1558775618.26,5.09722232819,-60.21276474
1558775618.27,5.09722232819,-60.1489372253
1558775618.28,5.09722232819,-60.1489372253
1558775618.29,5.08888912201,-60.085105896
1558775618.3,5.08888912201,-60.085105896
1558775618.31,5.08611106873,-60.042552948
1558775618.32,5.08611106873,-60.042552948
1558775618.33,5.080555439,-60.0
1558775618.34,5.080555439,-60.0
1558775618.35,5.07499980927,-60.0
1558775618.36,5.07499980927,-60.0
1558775618.37,5.07777786255,-60.0
1558775618.38,5.07777786255,-60.0
1558775618.39,5.07499980927,-60.0
1558775618.4,5.07499980927,-60.0
1558775618.41,5.07499980927,-60.0
1558775618.42,5.07499980927,-60.0
1558775618.43,5.07222223282,-60.0
1558775618.44,5.07222223282,-60.0
1558775618.45,5.07222223282,-60.0
1558775618.46,5.07222223282,-60.0
1558775618.47,5.07222223282,-60.0
1558775618.48,5.07222223282,-60.0
1558775618.49,5.07222223282,-60.0
1558775618.5,5.07222223282,-60.0
1558775618.51,5.06944465637,-60.0
1558775618.52,5.06944465637,-60.0
1558775618.53,5.06666660309,-60.0
1558775618.54,5.06666660309,-60.0
1558775618.55,5.06388902664,-60.0
1558775618.56,5.06388902664,-60.0
1558775618.57,5.05833339691,-60.0
1558775618.58,5.05833339691,-60.0
1558775618.59,5.05277776718,-60.0
1558775618.6,5.05277776718,-60.0
1558775618.61,5.05277776718,-60.0
1558775618.62,5.05277776718,-60.0
1558775618.63,5.05000019073,-60.0
1558775618.64,5.05000019073,-60.0
1558775618.65,5.05000019073,-60.0
1558775618.66,5.05000019073,-60.0
1558775618.67,5.04722213745,-60.0
1558775618.68,5.04722213745,-60.0
1558775618.69,5.05000019073,-60.0
1558775618.7,5.05000019073,-60.0
1558775618.71,5.05000019073,-60.0
1558775618.72,5.05000019073,-60.0
1558775618.73,5.05000019073,-60.0
1558775618.74,5.05000019073,-60.0
1558775618.75,5.05000019073,-60.0
1558775618.76,5.05000019073,-60.0
1558775618.77,5.04722213745,-60.0
1558775618.78,5.04722213745,-60.0
1558775618.79,5.044444561,-60.0
1558775618.8,5.044444561,-60.0
1558775618.81,5.03888893127,-60.0
1558775618.82,5.03888893127,-60.0
1558775618.83,5.03888893127,-60.0
1558775618.84,5.03888893127,-60.0
1558775618.85,5.0305557251,-60.0
1558775618.86,5.0305557251,-60.0
1558775618.87,5.02777767181,-60.0
1558775618.88,5.02777767181,-60.0
1558775618.89,5.02500009537,-60.0
1558775618.9,5.02500009537,-60.0
1558775618.91,5.02222204208,-60.0
1558775618.92,5.02222204208,-60.0
1558775618.93,5.02222204208,-60.0
1558775618.94,5.02222204208,-60.0
1558775618.95,5.01666688919,-60.0
1558775618.96,5.01666688919,-60.0
1558775618.97,5.01111125946,-60.0
1558775618.98,5.01111125946,-60.0
1558775618.99,5.01666688919,-60.0
1558775619.0,5.01666688919,-60.0
1558775619.01,5.01111125946,-59.9787216187
1558775619.02,5.01111125946,-59.9787216187
1558775619.03,5.00833320618,-59.9787216187
1558775619.04,5.00833320618,-59.9787216187
1558775619.05,5.00833320618,-59.9787216187
1558775619.06,5.00833320618,-59.9787216187
1558775619.07,5.00833320618,-59.9787216187
1558775619.08,5.00833320618,-59.9787216187
1558775619.09,5.00833320618,-59.957447052
1558775619.1,5.00833320618,-59.957447052
1558775619.11,5.00833320618,-59.9361686707
1558775619.12,5.00833320618,-59.9361686707
1558775619.13,5.00555562973,-59.8936157227
1558775619.14,5.00555562973,-59.8936157227
1558775619.15,5.00555562973,-59.829788208
1558775619.16,5.00555562973,-59.829788208
1558775619.17,5.00833320618,-59.744682312
1558775619.18,5.00833320618,-59.744682312
1558775619.19,5.00555562973,-59.6595726013
1558775619.2,5.00555562973,-59.6595726013
1558775619.21,5.00833320618,-59.5531921387
1558775619.22,5.00833320618,-59.5531921387
1558775619.23,5.00555562973,-59.4042549133
1558775619.24,5.00555562973,-59.4042549133
1558775619.25,5.00555562973,-59.2340431213
1558775619.26,5.00555562973,-59.2340431213
1558775619.27,5.00555562973,-59.0
1558775619.28,5.00555562973,-59.0
1558775619.29,5.00555562973,-58.7234039307
1558775619.3,5.00555562973,-58.7234039307
1558775619.31,5.00277757645,-58.4042549133
1558775619.32,5.00277757645,-58.4042549133
1558775619.33,4.99722242355,-58.042552948
1558775619.34,4.99722242355,-58.042552948
1558775619.35,4.98888874054,-57.5957450867
1558775619.36,4.98888874054,-57.5957450867
1558775619.37,4.98888874054,-57.085105896
1558775619.38,4.98888874054,-57.085105896
1558775619.39,4.98611116409,-56.5531921387
1558775619.4,4.98611116409,-56.5531921387
1558775619.41,4.98333311081,-55.9787216187
1558775619.42,4.98333311081,-55.9787216187
1558775619.43,4.98611116409,-55.3404273987
1558775619.44,4.98611116409,-55.3404273987
1558775619.45,4.98888874054,-54.6382980347
1558775619.46,4.98888874054,-54.6382980347
1558775619.47,4.98888874054,-53.872341156
1558775619.48,4.98888874054,-53.872341156
1558775619.49,4.98333311081,-53.0212783813
1558775619.5,4.98333311081,-53.0212783813
1558775619.51,4.98055553436,-52.127658844
1558775619.52,4.98055553436,-52.127658844
1558775619.53,4.97777795792,-51.1914901733
1558775619.54,4.97777795792,-51.1914901733
1558775619.55,4.97499990463,-50.255317688
1558775619.56,4.97499990463,-50.255317688
1558775619.57,4.96388912201,-49.2765960693
1558775619.58,4.96388912201,-49.2765960693
1558775619.59,4.96111106873,-48.2765960693
1558775619.6,4.96111106873,-48.2765960693
1558775619.61,4.95833349228,-47.2340431213
1558775619.62,4.95833349228,-47.2340431213
1558775619.63,4.95833349228,-46.1914901733
1558775619.64,4.95833349228,-46.1914901733
1558775619.65,4.95277786255,-45.1063842773
1558775619.66,4.95277786255,-45.1063842773
