Time,Ax,Ay,Vx,Vy,Yaw,Steer_SW,AVz,X_S1,Y_S1
         3.78, 0.0120619591326, -0.539187073708,  89.156211853,  3.9888753891, 5.06506347656, -41.3496437073, -31.7450485229, 91.0977783203, 2.74974226952
         3.79, 0.0128824599087, -0.538317501545, 89.1377105713, 4.29176712036, 4.74818611145,   -38.3216362, -31.6237812042, 91.3428573608, 2.79048681259
          3.8, 0.0124940089881, -0.540989160538, 89.1176452637, 4.59151220322, 4.43306875229, -35.2884941101, -31.3883113861, 91.5880508423,  2.8306760788
         3.81, 0.0132368514314, -0.548485398293, 89.0963287354, 4.88514280319, 4.12088441849, -32.2693939209, -31.0461444855, 91.8333587646, 2.87027454376
         3.82, 0.0145824095234, -0.565815150738, 89.0741424561, 5.16799640656, 3.81261253357, -29.2797088623, -30.6003952026, 92.0787582397, 2.90924477577
         3.83, 0.017220472917, -0.589802205563, 89.0517425537, 5.43551969528, 3.50934028625, -26.3357906342, -30.0469436646,  92.324256897, 2.94753718376
         3.84, 0.0190379582345, -0.602296590805, 89.0294570923, 5.68657445908, 3.21205973625, -23.4521083832, -29.4015846252, 92.5698471069,  2.9851000309
         3.85, 0.0199542362243, -0.618800520897, 89.0069732666,  5.9227104187, 2.92160892487, -20.6411628723, -28.6820755005, 92.8155212402, 3.02189421654
         3.86, 0.0228797774762, -0.637446224689, 88.9845428467, 6.14021873474, 2.63856267929, -17.9114303589, -27.9176845551, 93.0612640381, 3.05788707733
         3.87, 0.0233234204352, -0.649608075619, 88.9626693726, 6.34051847458, 2.36340975761, -15.2699661255, -27.0987930298, 93.3070907593, 3.09304904938
         3.88, 0.0288715902716, -0.658333659172, 88.9419174194, 6.52361917496, 2.09650373459, -12.7221975327, -26.2760028839, 93.5529785156, 3.12735795975
         3.89, 0.0303981043398, -0.64334321022, 88.9225769043, 6.69507408142, 1.83751857281, -10.2626066208, -25.5205955505, 93.7989425659, 3.16081476212
          3.9, 0.0303124599159, -0.627139985561, 88.9030532837, 6.86194944382, 1.58556234837, -7.87757301331, -24.8649673462, 94.0449829102, 3.19345712662
         3.91, 0.0312022883445, -0.609481692314, 88.8841781616, 7.02552175522, 1.33960902691, -5.55246448517, -24.3261737823, 94.2910919189,  3.2253344059
         3.92, 0.0318802036345, -0.598135709763,  88.865562439, 7.18680047989, 1.09836494923, -3.26735234261, -23.9183635712, 94.5372848511, 3.25649809837
         3.93, 0.0317313149571, -0.59609079361, 88.8465881348, 7.34447574615, 0.860776484013, -1.00506186485, -23.5928535461, 94.7835617065, 3.28698658943
         3.94, 0.0297673810273, -0.599908590317, 88.8271179199, 7.49750518799, 0.626213490963, 1.24516189098, -23.308757782, 95.0299224854, 3.31681752205
         3.95, 0.0337450429797, -0.595295131207, 88.8073806763, 7.64438343048, 0.394552379847, 3.48632216454, -23.0131893158, 95.2763748169, 3.34598970413
         3.96, 0.0267234295607, -0.589277803898, 88.7870025635, 7.79087972641, 0.166058555245, 5.71410226822, -22.6843833923, 95.5229034424, 3.37450122833
         3.97, 0.0304566193372, -0.601363360882, 88.7659072876, 7.92844438553, -0.0588783286512, 7.92195987701, -22.2967529297, 95.7695083618, 3.40234661102
         3.98, 0.0287668220699, -0.593105554581, 88.7457809448, 8.05953502655, -0.279425621033, 10.0970172882, -21.817035675, 96.0161819458, 3.42949581146
